delivery_id,order_id,driver_id,vehicle_id,assigned_date,actual_delivery_date,status,delivery_attempt,distance_km,delivery_duration_min
DLV00001124,DLVORD00001390,DRV00050,VEH0048,2022-07-02,2022-07-09,Delivered,1,19.34,27
DLV00001125,DLVORD00000975,DRV00037,VEH0044,2022-03-04,2022-03-04,Delivered,1,7.52,34
DLV00001126,DLVORD00002774,DRV00016,VEH0013,2024-06-11,2024-06-11,Delivered,1,1.05,48
DLV00001127,DLVORD00002042,DRV00011,VEH0008,2024-03-23,2024-03-24,Delivered,1,24.64,11
DLV00001128,DLVORD00002641,DRV00070,VEH0021,2024-09-28,,Rescheduled,1,2.12,20
DLV00001129,DLVORD00001518,DRV00062,VEH0015,2023-11-04,,Failed,1,19.47,61
DLV00001130,DLVORD00001406,DRV00016,VEH0012,2023-12-16,2023-12-16,Delivered,1,28.06,35
DLV00001131,DLVORD00000716,DRV00048,VEH0020,2024-09-15,,Rescheduled,1,15.6,52
DLV00001132,DLVORD00001178,DRV00038,VEH0047,2023-09-05,,Rescheduled,1,26.51,16
DLV00001133,DLVORD00002677,DRV00077,VEH0009,2023-05-04,2023-05-04,Delivered,1,1.95,65
DLV00001134,DLVORD00002549,DRV00048,VEH0028,2024-02-07,,Pending,1,5.19,67
DLV00001135,DLVORD00002817,DRV00079,VEH0047,2023-07-28,,Rescheduled,1,21.4,28
DLV00001136,DLVORD00000399,DRV00036,VEH0008,2024-12-02,,Rescheduled,1,21.61,59
DLV00001137,DLVORD00001435,DRV00069,VEH0023,2024-06-22,2024-06-23,Delivered,1,21.8,62
DLV00001138,DLVORD00002352,DRV00047,VEH0001,2024-07-17,2024-07-17,Delivered,1,8.1,66
DLV00001139,DLVORD00001452,DRV00046,VEH0031,2024-05-12,,Pending,1,2.63,15
DLV00001140,DLVORD00001068,DRV00023,VEH0048,2023-12-01,2023-12-01,Delivered,1,21.68,8
DLV00001141,DLVORD00001184,DRV00040,VEH0035,2024-03-08,2024-03-12,Delivered,1,28.63,11
DLV00001142,DLVORD00000888,DRV00023,VEH0015,2024-07-21,,Failed,2,23.19,83
DLV00001143,DLVORD00001882,DRV00052,VEH0024,2023-03-21,,Rescheduled,1,23.02,67
DLV00001144,DLVORD00002152,DRV00027,VEH0047,2022-07-21,2022-07-21,Delivered,1,27.43,65
DLV00001145,DLVORD00001051,DRV00079,VEH0030,2023-04-17,,Failed,1,9.09,83
DLV00001146,DLVORD00001705,DRV00005,VEH0014,2024-05-15,2024-05-16,Delivered,1,28.67,50
DLV00001147,DLVORD00002830,DRV00011,VEH0034,2024-01-17,2024-01-19,Delivered,1,11.19,55
DLV00001148,DLVORD00002333,DRV00047,VEH0007,2024-04-29,2024-04-29,Delivered,1,5.69,70
DLV00001149,DLVORD00001731,DRV00073,VEH0014,2024-04-18,2024-04-18,Delivered,1,26.59,17
DLV00001150,DLVORD00001973,DRV00065,VEH0022,2022-12-30,2022-12-30,Delivered,1,16.41,88
DLV00001151,DLVORD00000058,DRV00013,VEH0011,2023-02-27,2023-02-27,Delivered,2,20.61,61
DLV00001152,DLVORD00002153,DRV00027,VEH0002,2023-05-07,,Failed,1,25.75,87
DLV00001153,DLVORD00002782,DRV00002,VEH0019,2022-05-22,2022-05-22,Delivered,1,22.8,30
DLV00001154,DLVORD00000516,DRV00046,VEH0038,2024-05-13,2024-05-13,Delivered,2,13.36,39
DLV00001155,DLVORD00002600,DRV00059,VEH0011,2025-01-01,2025-01-01,Delivered,1,4.15,77
DLV00001156,DLVORD00001453,DRV00059,VEH0036,2023-07-21,,Failed,1,28.11,24
DLV00001157,DLVORD00001646,DRV00006,VEH0008,2024-06-12,2024-06-14,Delivered,1,27.17,30
DLV00001158,DLVORD00000606,DRV00003,VEH0029,2024-10-11,2024-10-20,Delivered,1,19.57,20
DLV00001159,DLVORD00002423,DRV00074,VEH0011,2022-05-05,2022-05-05,Delivered,1,5.51,50
DLV00001160,DLVORD00000032,DRV00051,VEH0003,2023-01-12,,Failed,1,27.17,16
DLV00001161,DLVORD00001536,DRV00022,VEH0042,2022-08-24,2022-08-24,Delivered,1,9.08,22
DLV00001162,DLVORD00000636,DRV00016,VEH0046,2022-05-15,2022-05-15,Delivered,1,9.02,73
DLV00001163,DLVORD00002465,DRV00011,VEH0036,2023-04-23,2023-04-23,Delivered,2,3.06,26
DLV00001164,DLVORD00002530,DRV00077,VEH0001,2022-08-16,2022-08-16,Delivered,1,27.55,84
DLV00001165,DLVORD00002926,DRV00046,VEH0021,2023-03-26,2023-04-02,Delivered,1,7.35,40
DLV00001166,DLVORD00000992,DRV00013,VEH0049,2022-03-25,,Rescheduled,1,15.79,39
DLV00001167,DLVORD00002821,DRV00060,VEH0029,2024-10-31,2024-10-31,Delivered,1,29.84,13
DLV00001168,DLVORD00002154,DRV00035,VEH0013,2023-09-07,2023-09-10,Delivered,1,6.46,55
DLV00001169,DLVORD00001218,DRV00060,VEH0001,2022-08-03,2022-08-03,Delivered,1,4.63,71
DLV00001170,DLVORD00002401,DRV00064,VEH0018,2024-10-11,2024-10-11,Delivered,1,14.74,26
DLV00001171,DLVORD00002498,DRV00029,VEH0002,2022-11-28,,Rescheduled,1,21.67,34
DLV00001172,DLVORD00000523,DRV00079,VEH0003,2023-04-23,2023-04-24,Delivered,1,9.55,45
DLV00001173,DLVORD00001789,DRV00057,VEH0008,2022-06-29,,Rescheduled,1,23.53,73
DLV00001174,DLVORD00000957,DRV00004,VEH0045,2023-07-17,2023-07-24,Delivered,1,28.45,32
DLV00001175,DLVORD00001732,DRV00008,VEH0001,2023-12-01,2023-12-01,Delivered,2,29.04,55
DLV00001176,DLVORD00001961,DRV00022,VEH0050,2023-06-26,2023-06-29,Delivered,1,14.53,55
DLV00001177,DLVORD00002804,DRV00009,VEH0049,2023-11-23,,Pending,1,8.61,70
DLV00001178,DLVORD00002037,DRV00071,VEH0027,2023-09-27,2023-09-28,Delivered,1,24.85,11
DLV00001179,DLVORD00002285,DRV00019,VEH0019,2024-06-24,2024-06-30,Delivered,1,17.11,35
DLV00001180,DLVORD00002327,DRV00051,VEH0008,2023-05-18,2023-05-23,Delivered,1,12.77,27
DLV00001181,DLVORD00000070,DRV00022,VEH0029,2023-02-06,2023-02-06,Delivered,1,16.16,49
DLV00001182,DLVORD00002251,DRV00009,VEH0048,2023-08-09,2023-08-11,Delivered,1,19.59,68
DLV00001183,DLVORD00000160,DRV00039,VEH0047,2023-02-26,2023-02-26,Delivered,1,25.15,44
DLV00001184,DLVORD00001327,DRV00034,VEH0016,2024-02-17,,Pending,1,4.43,76
DLV00001185,DLVORD00001011,DRV00020,VEH0022,2024-10-17,2024-10-17,Delivered,1,3.14,25
DLV00001186,DLVORD00000311,DRV00071,VEH0027,2024-07-15,,Failed,1,11.89,77
DLV00001187,DLVORD00000783,DRV00041,VEH0003,2023-11-13,2023-11-13,Delivered,1,21.07,69
DLV00001188,DLVORD00001544,DRV00059,VEH0037,2022-03-01,,Rescheduled,1,22.17,71
DLV00001189,DLVORD00002736,DRV00014,VEH0031,2023-07-25,2023-07-25,Delivered,1,19.4,8
DLV00001190,DLVORD00001802,DRV00011,VEH0040,2024-12-13,,Pending,1,5.24,25
DLV00001191,DLVORD00000142,DRV00034,VEH0003,2022-10-21,,Pending,1,3.7,10
DLV00001192,DLVORD00002628,DRV00047,VEH0017,2023-05-29,2023-05-29,Delivered,1,12.65,12
DLV00001193,DLVORD00002164,DRV00070,VEH0015,2023-11-22,2023-11-25,Delivered,1,26.12,30
DLV00001194,DLVORD00000044,DRV00026,VEH0013,2023-11-13,2023-11-25,Delivered,1,28.9,10
DLV00001195,DLVORD00000509,DRV00022,VEH0012,2024-08-27,2024-08-27,Delivered,1,17.64,48
DLV00001196,DLVORD00000663,DRV00067,VEH0014,2024-08-28,2024-09-03,Delivered,1,19.13,83
DLV00001197,DLVORD00001847,DRV00049,VEH0005,2022-02-27,2022-02-28,Delivered,1,6.39,67
DLV00001198,DLVORD00002473,DRV00050,VEH0039,2022-07-16,2022-07-16,Delivered,1,13.19,53
DLV00001199,DLVORD00000844,DRV00059,VEH0037,2024-12-17,2024-12-17,Delivered,1,22.14,13
DLV00001200,DLVORD00000177,DRV00065,VEH0022,2023-04-14,2023-04-20,Delivered,1,11.04,26
DLV00001201,DLVORD00000307,DRV00026,VEH0031,2022-04-29,,Pending,1,3.62,55
DLV00001202,DLVORD00001003,DRV00019,VEH0041,2022-02-06,2022-02-06,Delivered,2,22.76,38
DLV00001203,DLVORD00001830,DRV00020,VEH0050,2022-11-02,2022-11-02,Delivered,1,18.78,80
DLV00001204,DLVORD00000727,DRV00002,VEH0043,2024-10-20,2024-10-20,Delivered,1,12.84,47
DLV00001205,DLVORD00000016,DRV00052,VEH0003,2024-09-09,2024-09-12,Delivered,1,16.78,75
DLV00001206,DLVORD00002819,DRV00046,VEH0047,2022-10-23,,Failed,1,13.86,22
DLV00001207,DLVORD00000902,DRV00029,VEH0038,2023-04-23,,Pending,1,29.85,26
DLV00001208,DLVORD00002127,DRV00075,VEH0007,2024-11-03,2024-11-03,Delivered,1,6.53,74
DLV00001209,DLVORD00000354,DRV00003,VEH0048,2023-06-26,2023-06-27,Delivered,1,15.76,47
DLV00001210,DLVORD00000933,DRV00071,VEH0027,2024-04-16,2024-04-16,Delivered,1,24.54,75
DLV00001211,DLVORD00000700,DRV00080,VEH0015,2023-10-17,,Pending,1,17.64,49
DLV00001212,DLVORD00001742,DRV00028,VEH0001,2024-01-02,2024-01-02,Delivered,1,3.35,86
DLV00001213,DLVORD00002261,DRV00067,VEH0014,2023-01-13,2023-01-15,Delivered,1,27.57,81
DLV00001214,DLVORD00002487,DRV00013,VEH0030,2023-05-25,,Failed,1,13.54,30
DLV00001215,DLVORD00000912,DRV00020,VEH0028,2022-08-05,2022-08-05,Delivered,1,19.11,40
DLV00001216,DLVORD00000415,DRV00060,VEH0033,2023-12-08,2023-12-14,Delivered,1,5.08,26
DLV00001217,DLVORD00000148,DRV00015,VEH0037,2022-03-07,2022-03-09,Delivered,1,3.99,87
DLV00001218,DLVORD00002977,DRV00030,VEH0029,2023-12-28,2023-12-28,Delivered,1,15.86,76
DLV00001219,DLVORD00002657,DRV00038,VEH0023,2023-06-28,2023-07-05,Delivered,1,4.73,79
DLV00001220,DLVORD00000529,DRV00031,VEH0019,2024-07-31,2024-07-31,Delivered,1,20.56,49
DLV00001221,DLVORD00000320,DRV00022,VEH0037,2023-10-31,2023-10-31,Delivered,1,8.32,18
DLV00001222,DLVORD00002210,DRV00073,VEH0010,2022-10-24,2022-10-24,Delivered,1,14.12,87
DLV00001223,DLVORD00002165,DRV00076,VEH0041,2024-02-14,2024-02-17,Delivered,1,7.83,54
DLV00001224,DLVORD00000849,DRV00079,VEH0005,2024-12-01,2024-12-01,Delivered,1,12.04,21
DLV00001225,DLVORD00000204,DRV00022,VEH0050,2024-09-01,2024-09-03,Delivered,1,18.94,74
DLV00001226,DLVORD00001339,DRV00042,VEH0004,2023-01-21,2023-01-21,Delivered,1,19.61,53
DLV00001227,DLVORD00001780,DRV00026,VEH0004,2024-01-06,,Failed,1,13.28,50
DLV00001228,DLVORD00001494,DRV00004,VEH0042,2024-07-21,,Failed,1,9.71,32
DLV00001229,DLVORD00001719,DRV00035,VEH0019,2024-12-24,2024-12-27,Delivered,1,10.63,29
DLV00001230,DLVORD00000265,DRV00062,VEH0034,2024-06-28,2024-07-01,Delivered,1,6.18,73
DLV00001231,DLVORD00000544,DRV00043,VEH0003,2023-08-27,2023-09-02,Delivered,1,20.83,52
DLV00001232,DLVORD00001929,DRV00029,VEH0032,2024-08-19,,Rescheduled,1,29.0,33
DLV00001233,DLVORD00002914,DRV00012,VEH0040,2022-01-05,2022-01-05,Delivered,1,26.48,55
DLV00001234,DLVORD00000576,DRV00063,VEH0048,2023-10-20,2023-10-21,Delivered,1,19.27,58
DLV00001235,DLVORD00002578,DRV00018,VEH0009,2023-12-17,2023-12-24,Delivered,1,21.97,54
DLV00001236,DLVORD00001914,DRV00077,VEH0033,2024-06-21,2024-06-22,Delivered,1,29.11,36
DLV00001237,DLVORD00002225,DRV00023,VEH0048,2024-11-21,2024-11-21,Delivered,1,15.28,6
DLV00001238,DLVORD00002932,DRV00052,VEH0032,2023-09-20,2023-09-20,Delivered,1,13.0,23
DLV00001239,DLVORD00001549,DRV00007,VEH0021,2024-08-07,,Rescheduled,1,18.34,23
DLV00001240,DLVORD00001786,DRV00023,VEH0022,2024-02-18,2024-02-18,Delivered,1,9.17,10
DLV00001241,DLVORD00002823,DRV00074,VEH0048,2023-11-04,2023-11-04,Delivered,1,25.39,21
DLV00001242,DLVORD00002702,DRV00029,VEH0003,2022-06-28,2022-07-02,Delivered,1,24.85,53
DLV00001243,DLVORD00000723,DRV00060,VEH0025,2023-12-08,,Pending,2,11.96,27
DLV00001244,DLVORD00001354,DRV00043,VEH0001,2022-04-06,2022-04-06,Delivered,1,28.75,68
DLV00001245,DLVORD00000651,DRV00064,VEH0021,2024-01-17,2024-01-23,Delivered,1,25.07,34
DLV00001246,DLVORD00001309,DRV00012,VEH0047,2024-05-22,,Pending,1,22.97,90
DLV00001247,DLVORD00001501,DRV00032,VEH0025,2023-02-19,,Rescheduled,2,22.18,54
DLV00001248,DLVORD00001774,DRV00041,VEH0043,2023-01-02,2023-01-08,Delivered,1,27.04,20
DLV00001249,DLVORD00000689,DRV00080,VEH0021,2024-01-01,,Pending,1,19.11,38
DLV00001250,DLVORD00002898,DRV00057,VEH0014,2023-06-16,2023-06-17,Delivered,1,27.25,69
DLV00001251,DLVORD00002747,DRV00059,VEH0036,2023-06-05,2023-06-05,Delivered,1,3.51,82
DLV00001252,DLVORD00001797,DRV00042,VEH0024,2023-07-17,2023-07-21,Delivered,1,18.07,86
DLV00001253,DLVORD00000991,DRV00040,VEH0028,2024-05-08,,Pending,1,13.3,31
DLV00001254,DLVORD00001293,DRV00049,VEH0024,2022-07-19,,Rescheduled,1,26.6,20
DLV00001255,DLVORD00001692,DRV00075,VEH0004,2023-10-06,,Rescheduled,1,20.76,29
DLV00001256,DLVORD00000082,DRV00015,VEH0002,2023-03-26,,Failed,1,17.98,73
DLV00001257,DLVORD00002597,DRV00050,VEH0036,2024-04-02,2024-04-02,Delivered,1,12.73,23
DLV00001258,DLVORD00000373,DRV00033,VEH0033,2024-11-13,2024-11-13,Delivered,2,7.78,34
DLV00001259,DLVORD00001969,DRV00021,VEH0041,2024-04-25,2024-04-27,Delivered,1,21.35,57
DLV00001260,DLVORD00002833,DRV00033,VEH0019,2024-01-08,,Failed,1,15.12,81
DLV00001261,DLVORD00002604,DRV00025,VEH0037,2024-10-19,2024-10-20,Delivered,1,4.72,12
DLV00001262,DLVORD00001828,DRV00019,VEH0010,2023-11-11,2023-11-12,Delivered,1,7.15,47
DLV00001263,DLVORD00002228,DRV00037,VEH0038,2023-10-07,2023-10-09,Delivered,1,16.8,80
DLV00001264,DLVORD00002004,DRV00054,VEH0014,2024-12-01,2024-12-01,Delivered,2,16.9,38
DLV00001265,DLVORD00002469,DRV00021,VEH0033,2024-10-13,,Pending,1,4.57,65
DLV00001266,DLVORD00000218,DRV00012,VEH0012,2024-07-15,2024-07-23,Delivered,1,8.03,36
DLV00001267,DLVORD00002352,DRV00016,VEH0040,2024-07-18,2024-07-18,Delivered,1,23.05,67
DLV00001268,DLVORD00000157,DRV00042,VEH0041,2022-08-04,,Failed,1,9.4,28
DLV00001269,DLVORD00000336,DRV00034,VEH0050,2023-04-01,,Failed,1,21.67,37
DLV00001270,DLVORD00000208,DRV00030,VEH0041,2024-03-26,2024-04-03,Delivered,1,22.45,18
DLV00001271,DLVORD00002745,DRV00005,VEH0040,2023-03-05,,Rescheduled,1,12.57,28
DLV00001272,DLVORD00000500,DRV00003,VEH0012,2024-01-23,2024-02-02,Delivered,1,23.39,34
DLV00001273,DLVORD00002189,DRV00071,VEH0029,2022-07-17,2022-07-25,Delivered,1,10.91,72
DLV00001274,DLVORD00002386,DRV00077,VEH0018,2024-06-23,2024-07-05,Delivered,1,14.02,15
DLV00001275,DLVORD00001492,DRV00031,VEH0014,2022-10-28,2022-10-28,Delivered,1,6.5,48
DLV00001276,DLVORD00001295,DRV00019,VEH0003,2023-01-30,2023-02-02,Delivered,1,3.37,79
DLV00001277,DLVORD00002245,DRV00056,VEH0012,2024-02-17,2024-02-17,Delivered,1,16.14,67
DLV00001278,DLVORD00001468,DRV00014,VEH0047,2022-03-23,2022-03-23,Delivered,1,6.1,30
DLV00001279,DLVORD00001414,DRV00070,VEH0028,2023-09-25,2023-09-25,Delivered,1,6.6,79
DLV00001280,DLVORD00001524,DRV00034,VEH0005,2023-10-28,,Rescheduled,1,1.05,11
DLV00001281,DLVORD00000335,DRV00023,VEH0047,2023-09-16,2023-09-16,Delivered,1,18.23,68
DLV00001282,DLVORD00002491,DRV00016,VEH0045,2022-12-07,2022-12-07,Delivered,1,11.29,67
DLV00001283,DLVORD00002829,DRV00016,VEH0021,2023-10-22,,Rescheduled,1,6.82,32
DLV00001284,DLVORD00002114,DRV00077,VEH0016,2023-11-20,,Failed,1,25.55,89
DLV00001285,DLVORD00002492,DRV00050,VEH0049,2024-08-20,2024-08-21,Delivered,1,9.96,53
DLV00001286,DLVORD00000779,DRV00079,VEH0049,2023-11-23,2023-11-23,Delivered,1,27.93,44
DLV00001287,DLVORD00000709,DRV00021,VEH0045,2023-12-07,2023-12-07,Delivered,1,28.68,63
DLV00001288,DLVORD00000466,DRV00065,VEH0030,2022-10-15,2022-10-16,Delivered,1,23.09,68
DLV00001289,DLVORD00001249,DRV00039,VEH0046,2022-10-02,2022-10-04,Delivered,1,4.1,50
DLV00001290,DLVORD00001050,DRV00068,VEH0042,2022-01-15,2022-01-15,Delivered,1,7.3,13
DLV00001291,DLVORD00001448,DRV00048,VEH0029,2022-03-03,2022-03-04,Delivered,1,29.42,7
DLV00001292,DLVORD00001928,DRV00028,VEH0030,2023-01-29,,Failed,1,1.54,57
DLV00001293,DLVORD00002803,DRV00075,VEH0013,2024-12-26,2024-12-26,Delivered,1,14.74,46
DLV00001294,DLVORD00001398,DRV00037,VEH0010,2023-01-11,2023-01-11,Delivered,1,26.54,88
DLV00001295,DLVORD00001957,DRV00030,VEH0032,2024-05-08,2024-05-08,Delivered,1,2.96,52
DLV00001296,DLVORD00000412,DRV00013,VEH0021,2022-05-13,2022-05-13,Delivered,1,4.12,32
DLV00001297,DLVORD00000955,DRV00040,VEH0040,2023-01-08,2023-01-08,Delivered,1,19.67,47
DLV00001298,DLVORD00001648,DRV00063,VEH0007,2023-11-16,2023-11-19,Delivered,1,19.01,83
DLV00001299,DLVORD00000229,DRV00006,VEH0029,2024-06-16,2024-06-16,Delivered,1,13.9,30
DLV00001300,DLVORD00001713,DRV00057,VEH0044,2023-04-23,2023-04-23,Delivered,2,6.07,69
DLV00001301,DLVORD00001511,DRV00077,VEH0002,2022-05-04,2022-05-06,Delivered,1,4.35,80
DLV00001302,DLVORD00002209,DRV00065,VEH0041,2023-09-08,2023-09-10,Delivered,1,27.95,48
DLV00001303,DLVORD00002082,DRV00004,VEH0005,2023-06-24,2023-06-25,Delivered,1,14.12,18
DLV00001304,DLVORD00002532,DRV00020,VEH0041,2023-02-12,,Rescheduled,1,13.75,49
DLV00001305,DLVORD00001721,DRV00020,VEH0038,2024-10-22,2024-10-22,Delivered,1,8.2,19
DLV00001306,DLVORD00000405,DRV00027,VEH0011,2022-07-23,2022-07-25,Delivered,1,21.1,57
DLV00001307,DLVORD00002030,DRV00034,VEH0006,2023-09-18,2023-09-18,Delivered,1,14.05,75
DLV00001308,DLVORD00000700,DRV00060,VEH0020,2023-10-17,2023-10-19,Delivered,1,6.76,44
DLV00001309,DLVORD00000534,DRV00030,VEH0021,2024-03-16,,Pending,1,27.24,82
DLV00001310,DLVORD00002702,DRV00046,VEH0044,2022-06-28,2022-06-29,Delivered,1,5.92,83
DLV00001311,DLVORD00001111,DRV00047,VEH0010,2022-08-15,2022-08-22,Delivered,1,14.1,79
DLV00001312,DLVORD00001789,DRV00025,VEH0027,2022-06-27,,Failed,1,13.26,90
DLV00001313,DLVORD00001592,DRV00012,VEH0017,2023-08-01,2023-08-01,Delivered,1,19.69,12
DLV00001314,DLVORD00000465,DRV00055,VEH0045,2024-03-20,2024-03-21,Delivered,1,12.48,31
DLV00001315,DLVORD00002958,DRV00005,VEH0024,2023-07-14,,Rescheduled,1,4.08,43
DLV00001316,DLVORD00002900,DRV00008,VEH0030,2024-01-28,2024-02-01,Delivered,1,20.46,5
DLV00001317,DLVORD00002822,DRV00012,VEH0041,2023-10-03,,Rescheduled,1,15.83,70
DLV00001318,DLVORD00002983,DRV00019,VEH0037,2022-09-12,2022-09-18,Delivered,1,18.52,14
DLV00001319,DLVORD00001772,DRV00075,VEH0003,2023-09-03,2023-09-03,Delivered,1,17.05,38
DLV00001320,DLVORD00001775,DRV00040,VEH0044,2023-04-26,2023-04-26,Delivered,1,7.93,49
DLV00001321,DLVORD00002696,DRV00019,VEH0031,2023-12-01,2023-12-07,Delivered,1,11.04,63
DLV00001322,DLVORD00000320,DRV00019,VEH0021,2023-10-31,2023-10-31,Delivered,1,19.06,18
DLV00001323,DLVORD00000414,DRV00023,VEH0044,2022-11-12,2022-11-14,Delivered,1,3.59,32
DLV00001324,DLVORD00000896,DRV00035,VEH0009,2024-02-15,2024-02-21,Delivered,1,18.07,82
DLV00001325,DLVORD00000076,DRV00068,VEH0040,2024-02-14,2024-02-26,Delivered,1,22.06,64
DLV00001326,DLVORD00000490,DRV00075,VEH0002,2023-07-28,2023-07-28,Delivered,1,24.83,81
DLV00001327,DLVORD00000272,DRV00035,VEH0037,2022-01-26,,Pending,1,8.24,72
DLV00001328,DLVORD00000033,DRV00031,VEH0001,2023-07-26,,Rescheduled,1,26.71,20
DLV00001329,DLVORD00001573,DRV00073,VEH0020,2022-06-11,,Failed,1,23.59,86
DLV00001330,DLVORD00001181,DRV00069,VEH0006,2024-01-25,2024-01-30,Delivered,1,10.94,72
DLV00001331,DLVORD00002015,DRV00035,VEH0023,2022-03-25,2022-04-02,Delivered,1,18.28,41
DLV00001332,DLVORD00000874,DRV00002,VEH0011,2023-04-30,,Rescheduled,1,9.11,60
DLV00001333,DLVORD00001925,DRV00036,VEH0037,2022-10-20,,Pending,1,14.03,59
DLV00001334,DLVORD00001682,DRV00001,VEH0032,2024-08-17,2024-08-17,Delivered,1,7.67,27
DLV00001335,DLVORD00002813,DRV00069,VEH0005,2024-05-19,,Rescheduled,1,13.6,49
DLV00001336,DLVORD00000956,DRV00049,VEH0016,2023-04-29,2023-05-02,Delivered,1,11.47,8
DLV00001337,DLVORD00002017,DRV00067,VEH0023,2023-11-27,2023-11-29,Delivered,1,6.31,40
DLV00001338,DLVORD00001984,DRV00025,VEH0030,2023-06-04,2023-06-10,Delivered,1,25.33,67
DLV00001339,DLVORD00001231,DRV00061,VEH0006,2022-12-15,,Failed,1,17.88,54
DLV00001340,DLVORD00001041,DRV00005,VEH0042,2024-05-01,2024-05-06,Delivered,1,28.52,42
DLV00001341,DLVORD00002197,DRV00062,VEH0025,2023-10-02,2023-10-02,Delivered,1,11.48,71
DLV00001342,DLVORD00002457,DRV00040,VEH0034,2022-08-28,2022-08-30,Delivered,1,27.32,60
DLV00001343,DLVORD00002423,DRV00032,VEH0021,2022-05-05,2022-05-05,Delivered,1,4.68,51
DLV00001344,DLVORD00001079,DRV00073,VEH0005,2023-02-04,2023-02-08,Delivered,1,22.78,75
DLV00001345,DLVORD00000881,DRV00015,VEH0038,2023-04-28,2023-05-03,Delivered,1,2.8,46
DLV00001346,DLVORD00001586,DRV00051,VEH0034,2023-01-17,2023-01-17,Delivered,1,2.25,5
DLV00001347,DLVORD00001957,DRV00074,VEH0043,2024-05-07,2024-05-08,Delivered,1,5.27,55
DLV00001348,DLVORD00000039,DRV00073,VEH0019,2024-08-30,2024-08-30,Delivered,1,4.89,20
DLV00001349,DLVORD00001742,DRV00065,VEH0026,2024-01-02,2024-01-02,Delivered,1,11.26,86
DLV00001350,DLVORD00001736,DRV00048,VEH0043,2023-01-12,2023-01-12,Delivered,1,27.72,17
DLV00001351,DLVORD00000291,DRV00018,VEH0040,2023-08-01,2023-08-05,Delivered,1,21.15,28
DLV00001352,DLVORD00000397,DRV00046,VEH0035,2024-03-03,2024-03-03,Delivered,1,21.36,15
DLV00001353,DLVORD00002476,DRV00046,VEH0047,2024-07-27,2024-07-27,Delivered,1,27.97,30
DLV00001354,DLVORD00001888,DRV00037,VEH0011,2024-04-23,2024-04-24,Delivered,1,2.5,27
DLV00001355,DLVORD00002501,DRV00069,VEH0020,2024-04-30,2024-04-30,Delivered,1,29.13,75
DLV00001356,DLVORD00002428,DRV00048,VEH0027,2024-03-04,,Failed,1,3.77,28
DLV00001357,DLVORD00002682,DRV00003,VEH0006,2023-06-11,2023-06-11,Delivered,1,27.34,86
DLV00001358,DLVORD00000831,DRV00064,VEH0043,2022-11-16,,Failed,1,8.94,90
DLV00001359,DLVORD00002869,DRV00060,VEH0030,2023-10-16,,Failed,1,17.94,18
DLV00001360,DLVORD00000489,DRV00065,VEH0011,2024-04-16,2024-04-16,Delivered,1,14.18,19
DLV00001361,DLVORD00000481,DRV00055,VEH0037,2023-12-13,2023-12-14,Delivered,1,5.78,25
DLV00001362,DLVORD00000992,DRV00052,VEH0046,2022-03-25,2022-03-25,Delivered,1,16.24,84
DLV00001363,DLVORD00001955,DRV00076,VEH0049,2023-04-28,,Failed,1,8.2,61
DLV00001364,DLVORD00000510,DRV00023,VEH0011,2022-11-27,2022-11-29,Delivered,2,11.81,79
DLV00001365,DLVORD00000955,DRV00022,VEH0009,2023-01-09,2023-01-09,Delivered,1,9.63,38
DLV00001366,DLVORD00002900,DRV00027,VEH0015,2024-01-29,,Failed,1,26.3,80
DLV00001367,DLVORD00001088,DRV00020,VEH0042,2023-10-30,,Failed,1,11.48,42
DLV00001368,DLVORD00001262,DRV00052,VEH0020,2024-09-22,2024-09-22,Delivered,1,15.24,11
DLV00001369,DLVORD00002360,DRV00031,VEH0020,2023-02-07,2023-02-07,Delivered,1,10.03,14
DLV00001370,DLVORD00001201,DRV00068,VEH0013,2023-01-03,,Pending,1,27.69,45
DLV00001371,DLVORD00000951,DRV00050,VEH0023,2024-10-23,2024-11-02,Delivered,1,1.02,80
DLV00001372,DLVORD00000127,DRV00022,VEH0032,2024-03-29,2024-03-29,Delivered,1,17.99,51
DLV00001373,DLVORD00002651,DRV00061,VEH0015,2023-01-03,2023-01-03,Delivered,1,17.6,45
DLV00001374,DLVORD00000573,DRV00021,VEH0035,2022-05-28,2022-06-04,Delivered,1,23.09,35
DLV00001375,DLVORD00002312,DRV00004,VEH0012,2022-06-23,2022-06-23,Delivered,2,15.08,40
DLV00001376,DLVORD00001835,DRV00032,VEH0040,2024-03-22,2024-03-26,Delivered,1,12.18,59
DLV00001377,DLVORD00001044,DRV00051,VEH0040,2022-03-23,,Failed,1,28.67,51
DLV00001378,DLVORD00001715,DRV00039,VEH0041,2022-07-24,2022-07-29,Delivered,1,23.22,66
DLV00001379,DLVORD00001597,DRV00023,VEH0037,2023-05-24,2023-05-26,Delivered,1,13.28,25
DLV00001380,DLVORD00002545,DRV00018,VEH0029,2023-04-30,2023-04-30,Delivered,1,19.64,73
DLV00001381,DLVORD00000045,DRV00031,VEH0045,2024-03-26,2024-03-26,Delivered,1,19.85,34
DLV00001382,DLVORD00000259,DRV00014,VEH0048,2023-04-11,2023-04-11,Delivered,1,4.52,48
DLV00001383,DLVORD00001432,DRV00043,VEH0049,2022-12-31,,Rescheduled,1,20.11,69
