order_id,customer_id,order_date,delivery_zone_id,package_weight_kg,service_type,priority,total_value
DLVORD00001062,DLVCUST0000042,2024-12-04,ZONE0016,42.85,Next Day,Urgent,1688.48
DLVORD00001063,DLVCUST0000065,2022-12-31,ZONE0002,49.81,Express,Urgent,2565.55
DLVORD00001064,DLVCUST0000091,2022-01-11,ZONE0014,41.02,Next Day,High,4463.75
DLVORD00001065,DLVCUST0000363,2024-07-08,ZONE0018,41.33,Express,High,592.83
DLVORD00001066,DLVCUST0000091,2024-02-10,ZONE0014,27.27,Express,Normal,1616.29
DLVORD00001067,DLVCUST0000290,2023-01-08,ZONE0014,43.82,Next Day,Normal,1241.46
DLVORD00001068,DLVCUST0000258,2023-11-30,ZONE0009,37.53,Express,Normal,2918.55
DLVORD00001069,DLVCUST0000168,2024-08-10,ZONE0018,27.68,Economy,Normal,4218.92
DLVORD00001070,DLVCUST0000157,2024-07-09,ZONE0013,22.05,Standard,High,390.91
DLVORD00001071,DLVCUST0000186,2023-10-16,ZONE0001,31.09,Economy,Urgent,1524.12
DLVORD00001072,DLVCUST0000367,2022-08-17,ZONE0003,31.33,Same Day,Urgent,2263.37
DLVORD00001073,DLVCUST0000155,2024-10-26,ZONE0015,21.83,Economy,High,262.02
DLVORD00001074,DLVCUST0000226,2023-04-09,ZONE0002,39.52,Next Day,Urgent,4664.78
DLVORD00001075,DLVCUST0000057,2024-12-27,ZONE0017,0.57,Express,High,4432.19
DLVORD00001076,DLVCUST0000195,2023-11-13,ZONE0010,42.31,Economy,Normal,2476.54
DLVORD00001077,DLVCUST0000352,2024-10-02,ZONE0005,15.63,Express,Normal,2862.22
DLVORD00001078,DLVCUST0000268,2023-08-12,ZONE0009,30.9,Standard,High,2316.01
DLVORD00001079,DLVCUST0000345,2023-02-04,ZONE0008,21.51,Standard,High,1724.64
DLVORD00001080,DLVCUST0000353,2023-06-06,ZONE0005,5.04,Express,Normal,1861.62
DLVORD00001081,DLVCUST0000173,2023-05-05,ZONE0020,24.75,Express,Urgent,1603.45
DLVORD00001082,DLVCUST0000267,2022-03-10,ZONE0010,0.91,Economy,High,779.8
DLVORD00001083,DLVCUST0000109,2024-05-01,ZONE0019,25.23,Economy,Normal,4953.84
DLVORD00001084,DLVCUST0000269,2022-10-18,ZONE0015,22.35,Same Day,High,4970.91
DLVORD00001085,DLVCUST0000159,2023-08-12,ZONE0018,21.73,Next Day,High,1326.21
DLVORD00001086,DLVCUST0000362,2023-05-24,ZONE0009,25.92,Standard,High,2069.12
DLVORD00001087,DLVCUST0000228,2024-01-23,ZONE0018,14.17,Same Day,Normal,3723.03
DLVORD00001088,DLVCUST0000300,2023-10-29,ZONE0003,23.07,Standard,Normal,2148.45
DLVORD00001089,DLVCUST0000047,2024-03-03,ZONE0017,46.74,Next Day,High,1124.76
DLVORD00001090,DLVCUST0000323,2023-12-24,ZONE0007,25.49,Economy,Normal,4304.94
DLVORD00001091,DLVCUST0000131,2023-11-01,ZONE0005,49.53,Same Day,Normal,2848.21
DLVORD00001092,DLVCUST0000365,2023-04-04,ZONE0005,21.82,Express,Normal,532.29
DLVORD00001093,DLVCUST0000357,2024-05-13,ZONE0001,47.12,Next Day,Normal,2348.69
DLVORD00001094,DLVCUST0000347,2024-10-27,ZONE0015,36.2,Economy,Normal,4805.68
DLVORD00001095,DLVCUST0000047,2023-02-28,ZONE0017,17.43,Economy,Urgent,3694.33
DLVORD00001096,DLVCUST0000308,2022-04-05,ZONE0008,32.54,Standard,High,1726.27
DLVORD00001097,DLVCUST0000314,2023-05-27,ZONE0014,44.3,Standard,Normal,698.79
DLVORD00001098,DLVCUST0000383,2024-11-16,ZONE0009,39.44,Express,High,4736.12
DLVORD00001099,DLVCUST0000390,2024-12-10,ZONE0003,22.02,Same Day,High,4535.92
DLVORD00001100,DLVCUST0000381,2023-07-06,ZONE0013,35.06,Next Day,Normal,991.0
DLVORD00001101,DLVCUST0000082,2023-03-29,ZONE0010,29.43,Next Day,High,2337.39
DLVORD00001102,DLVCUST0000377,2024-04-28,ZONE0001,41.77,Next Day,High,345.67
DLVORD00001103,DLVCUST0000258,2024-08-14,ZONE0009,8.13,Express,Normal,4972.07
DLVORD00001104,DLVCUST0000256,2023-12-08,ZONE0010,44.59,Next Day,High,2964.37
DLVORD00001105,DLVCUST0000138,2023-12-31,ZONE0005,36.77,Economy,Normal,4133.0
DLVORD00001106,DLVCUST0000246,2024-11-27,ZONE0020,8.77,Same Day,High,715.98
DLVORD00001107,DLVCUST0000266,2024-12-19,ZONE0007,10.96,Next Day,Urgent,4415.78
DLVORD00001108,DLVCUST0000157,2023-08-09,ZONE0013,34.62,Standard,Normal,4011.39
DLVORD00001109,DLVCUST0000160,2024-03-08,ZONE0009,45.53,Standard,High,2909.34
DLVORD00001110,DLVCUST0000376,2024-06-15,ZONE0017,1.62,Express,Normal,2157.96
DLVORD00001111,DLVCUST0000096,2022-08-15,ZONE0005,34.47,Economy,High,4637.69
DLVORD00001112,DLVCUST0000125,2024-06-30,ZONE0012,12.67,Express,High,1083.3
DLVORD00001113,DLVCUST0000241,2024-08-22,ZONE0004,9.62,Next Day,High,3758.8
DLVORD00001114,DLVCUST0000243,2023-08-03,ZONE0002,17.28,Economy,High,4088.21
DLVORD00001115,DLVCUST0000378,2023-04-03,ZONE0019,7.88,Standard,High,1394.18
DLVORD00001116,DLVCUST0000197,2023-10-02,ZONE0010,49.22,Economy,Urgent,2136.25
DLVORD00001117,DLVCUST0000037,2022-08-30,ZONE0005,15.23,Same Day,Normal,2470.2
DLVORD00001118,DLVCUST0000364,2023-08-12,ZONE0008,31.54,Next Day,Normal,1514.7
DLVORD00001119,DLVCUST0000093,2022-06-23,ZONE0014,19.6,Economy,High,69.86
DLVORD00001120,DLVCUST0000322,2024-06-20,ZONE0017,10.38,Next Day,Normal,3179.19
DLVORD00001121,DLVCUST0000224,2023-10-18,ZONE0016,17.37,Next Day,High,1950.97
DLVORD00001122,DLVCUST0000366,2024-08-10,ZONE0016,45.08,Standard,Urgent,4031.99
DLVORD00001123,DLVCUST0000302,2024-05-19,ZONE0003,30.47,Express,Urgent,444.44
DLVORD00001124,DLVCUST0000393,2024-06-14,ZONE0017,42.16,Same Day,Normal,1811.19
DLVORD00001125,DLVCUST0000300,2022-11-01,ZONE0003,3.77,Express,Normal,2763.69
DLVORD00001126,DLVCUST0000384,2023-09-14,ZONE0018,32.93,Express,High,1485.68
DLVORD00001127,DLVCUST0000203,2024-06-06,ZONE0004,14.16,Express,Normal,483.91
DLVORD00001128,DLVCUST0000008,2024-03-03,ZONE0006,9.99,Express,Urgent,2338.18
DLVORD00001129,DLVCUST0000293,2024-07-12,ZONE0008,37.01,Next Day,High,2707.01
DLVORD00001130,DLVCUST0000187,2022-07-10,ZONE0012,46.65,Standard,Urgent,1056.33
DLVORD00001131,DLVCUST0000303,2023-05-07,ZONE0012,25.9,Same Day,Normal,4186.2
DLVORD00001132,DLVCUST0000353,2022-12-28,ZONE0005,39.14,Express,Urgent,2488.98
DLVORD00001133,DLVCUST0000006,2023-04-05,ZONE0019,25.41,Express,Urgent,450.94
DLVORD00001134,DLVCUST0000021,2024-05-25,ZONE0019,20.33,Economy,Urgent,1032.71
DLVORD00001135,DLVCUST0000331,2024-10-24,ZONE0002,49.75,Economy,High,3541.14
DLVORD00001136,DLVCUST0000217,2023-12-16,ZONE0003,10.35,Express,Urgent,1650.77
DLVORD00001137,DLVCUST0000184,2024-10-29,ZONE0012,21.01,Same Day,Urgent,3226.51
DLVORD00001138,DLVCUST0000387,2023-02-17,ZONE0018,28.73,Economy,Normal,1074.44
DLVORD00001139,DLVCUST0000257,2023-09-29,ZONE0014,23.66,Standard,High,4464.8
DLVORD00001140,DLVCUST0000123,2022-09-23,ZONE0011,6.68,Next Day,Urgent,683.93
DLVORD00001141,DLVCUST0000002,2023-06-30,ZONE0016,46.49,Next Day,High,3639.85
DLVORD00001142,DLVCUST0000333,2023-01-20,ZONE0005,49.61,Standard,High,4054.0
DLVORD00001143,DLVCUST0000055,2023-11-21,ZONE0019,42.25,Next Day,High,1898.25
DLVORD00001144,DLVCUST0000189,2024-05-08,ZONE0020,15.02,Same Day,Urgent,3296.21
DLVORD00001145,DLVCUST0000087,2023-05-22,ZONE0001,0.25,Standard,Normal,460.55
DLVORD00001146,DLVCUST0000281,2023-09-07,ZONE0010,28.51,Standard,Urgent,4488.11
DLVORD00001147,DLVCUST0000175,2022-12-20,ZONE0003,38.85,Same Day,Urgent,3870.65
DLVORD00001148,DLVCUST0000114,2022-12-30,ZONE0013,29.84,Next Day,Urgent,4006.31
DLVORD00001149,DLVCUST0000254,2024-08-19,ZONE0002,38.46,Same Day,Normal,3504.5
DLVORD00001150,DLVCUST0000173,2023-08-19,ZONE0020,46.5,Economy,High,3478.52
DLVORD00001151,DLVCUST0000352,2024-12-28,ZONE0005,44.41,Standard,Normal,4726.71
DLVORD00001152,DLVCUST0000089,2022-07-06,ZONE0004,10.45,Same Day,High,2616.85
DLVORD00001153,DLVCUST0000375,2024-07-03,ZONE0007,37.25,Same Day,Normal,2651.04
DLVORD00001154,DLVCUST0000142,2024-07-14,ZONE0002,41.92,Express,High,262.11
DLVORD00001155,DLVCUST0000330,2024-05-21,ZONE0006,25.43,Economy,Urgent,2328.59
DLVORD00001156,DLVCUST0000228,2023-09-28,ZONE0018,40.91,Economy,High,286.67
DLVORD00001157,DLVCUST0000369,2024-02-15,ZONE0004,30.92,Economy,Urgent,794.51
DLVORD00001158,DLVCUST0000114,2023-08-03,ZONE0013,34.25,Standard,Urgent,290.42
DLVORD00001159,DLVCUST0000123,2024-09-19,ZONE0011,49.38,Express,Urgent,4342.09
DLVORD00001160,DLVCUST0000134,2023-01-22,ZONE0006,43.98,Standard,Normal,2152.53
DLVORD00001161,DLVCUST0000123,2024-09-20,ZONE0011,29.65,Express,Urgent,950.14
DLVORD00001162,DLVCUST0000327,2023-11-13,ZONE0004,1.79,Economy,Urgent,4908.53
DLVORD00001163,DLVCUST0000183,2022-07-18,ZONE0013,29.01,Next Day,Normal,3647.29
DLVORD00001164,DLVCUST0000179,2024-02-02,ZONE0002,47.09,Economy,Normal,1550.23
DLVORD00001165,DLVCUST0000124,2022-02-14,ZONE0017,14.9,Next Day,Urgent,2404.39
DLVORD00001166,DLVCUST0000377,2024-01-03,ZONE0001,11.97,Express,Urgent,2593.33
DLVORD00001167,DLVCUST0000317,2023-07-16,ZONE0012,43.73,Express,Normal,2713.49
DLVORD00001168,DLVCUST0000118,2023-11-02,ZONE0006,2.35,Express,High,724.98
DLVORD00001169,DLVCUST0000037,2023-02-21,ZONE0005,12.79,Economy,High,919.58
DLVORD00001170,DLVCUST0000398,2023-06-02,ZONE0005,5.48,Economy,Urgent,1671.16
DLVORD00001171,DLVCUST0000105,2024-04-27,ZONE0009,40.28,Next Day,High,2108.61
DLVORD00001172,DLVCUST0000222,2022-07-09,ZONE0016,8.84,Express,Urgent,3161.29
DLVORD00001173,DLVCUST0000387,2023-05-14,ZONE0018,45.84,Next Day,Urgent,2972.95
DLVORD00001174,DLVCUST0000352,2023-07-05,ZONE0005,32.62,Express,Normal,4714.81
DLVORD00001175,DLVCUST0000059,2022-12-18,ZONE0005,10.59,Express,High,3042.88
DLVORD00001176,DLVCUST0000138,2023-10-07,ZONE0005,39.04,Economy,High,2482.14
DLVORD00001177,DLVCUST0000181,2024-12-18,ZONE0005,13.05,Economy,Urgent,4130.09
DLVORD00001178,DLVCUST0000254,2023-09-03,ZONE0002,43.63,Next Day,High,4459.89
DLVORD00001179,DLVCUST0000301,2022-03-01,ZONE0006,48.03,Next Day,High,3986.98
DLVORD00001180,DLVCUST0000276,2022-02-20,ZONE0003,17.66,Standard,Normal,2847.56
DLVORD00001181,DLVCUST0000044,2024-01-25,ZONE0015,47.04,Standard,High,1412.68
DLVORD00001182,DLVCUST0000124,2022-08-06,ZONE0017,31.49,Economy,Urgent,1240.66
DLVORD00001183,DLVCUST0000369,2023-09-16,ZONE0004,32.52,Next Day,Normal,1344.49
DLVORD00001184,DLVCUST0000116,2024-03-08,ZONE0005,3.46,Standard,High,992.58
DLVORD00001185,DLVCUST0000093,2022-12-28,ZONE0014,1.14,Express,Urgent,4730.73
DLVORD00001186,DLVCUST0000051,2024-04-07,ZONE0016,28.14,Next Day,High,2025.07
DLVORD00001187,DLVCUST0000142,2024-03-24,ZONE0002,42.28,Economy,High,4158.77
DLVORD00001188,DLVCUST0000249,2024-04-22,ZONE0016,24.76,Next Day,High,4754.56
DLVORD00001189,DLVCUST0000123,2022-12-20,ZONE0011,12.42,Next Day,High,2469.08
DLVORD00001190,DLVCUST0000399,2023-03-02,ZONE0011,3.94,Standard,Urgent,1049.35
DLVORD00001191,DLVCUST0000296,2024-01-24,ZONE0014,45.18,Express,High,2974.18
DLVORD00001192,DLVCUST0000129,2024-01-16,ZONE0013,17.99,Next Day,Urgent,3259.86
DLVORD00001193,DLVCUST0000123,2022-06-23,ZONE0011,44.89,Same Day,Normal,988.31
DLVORD00001194,DLVCUST0000127,2024-06-27,ZONE0009,19.89,Next Day,Urgent,1931.86
DLVORD00001195,DLVCUST0000282,2024-08-06,ZONE0004,17.36,Same Day,High,2631.67
DLVORD00001196,DLVCUST0000364,2023-07-22,ZONE0008,18.8,Same Day,Urgent,3539.97
DLVORD00001197,DLVCUST0000320,2024-03-30,ZONE0007,9.64,Same Day,High,3310.07
DLVORD00001198,DLVCUST0000032,2024-06-17,ZONE0018,33.5,Same Day,Urgent,1426.36
DLVORD00001199,DLVCUST0000232,2023-09-12,ZONE0004,40.02,Express,Normal,4228.81
DLVORD00001200,DLVCUST0000327,2023-03-25,ZONE0004,7.0,Standard,Urgent,3836.91
DLVORD00001201,DLVCUST0000345,2023-01-02,ZONE0008,12.94,Economy,Urgent,1836.72
DLVORD00001202,DLVCUST0000128,2024-12-10,ZONE0019,7.31,Same Day,High,4674.66
DLVORD00001203,DLVCUST0000387,2024-06-16,ZONE0018,25.0,Same Day,High,1114.07
DLVORD00001204,DLVCUST0000284,2024-04-01,ZONE0011,4.11,Express,Urgent,3398.05
DLVORD00001205,DLVCUST0000324,2024-11-19,ZONE0005,33.49,Express,High,75.36
DLVORD00001206,DLVCUST0000343,2024-09-04,ZONE0013,20.49,Same Day,High,2098.59
DLVORD00001207,DLVCUST0000048,2023-03-24,ZONE0011,17.49,Same Day,Urgent,3885.63
DLVORD00001208,DLVCUST0000064,2024-04-09,ZONE0003,24.35,Next Day,High,3850.38
DLVORD00001209,DLVCUST0000293,2023-07-11,ZONE0008,27.03,Express,High,3486.31
DLVORD00001210,DLVCUST0000137,2022-11-30,ZONE0010,34.23,Next Day,Normal,2741.43
DLVORD00001211,DLVCUST0000060,2023-04-14,ZONE0003,27.66,Express,High,4574.41
DLVORD00001212,DLVCUST0000236,2024-04-19,ZONE0016,28.72,Express,Urgent,2153.98
DLVORD00001213,DLVCUST0000341,2022-11-06,ZONE0019,9.04,Same Day,Urgent,4405.83
DLVORD00001214,DLVCUST0000253,2024-09-11,ZONE0018,9.56,Next Day,High,4298.67
DLVORD00001215,DLVCUST0000011,2023-03-24,ZONE0019,40.11,Next Day,Normal,4761.64
DLVORD00001216,DLVCUST0000223,2024-06-10,ZONE0012,31.94,Same Day,Normal,85.05
DLVORD00001217,DLVCUST0000277,2022-07-18,ZONE0004,15.93,Express,Normal,963.32
DLVORD00001218,DLVCUST0000190,2022-08-01,ZONE0009,28.34,Same Day,Normal,4628.11
DLVORD00001219,DLVCUST0000164,2022-01-13,ZONE0006,1.52,Economy,High,2840.6
DLVORD00001220,DLVCUST0000136,2022-10-31,ZONE0019,12.84,Standard,Normal,308.22
DLVORD00001221,DLVCUST0000019,2023-03-27,ZONE0008,44.24,Standard,High,92.88
DLVORD00001222,DLVCUST0000200,2023-05-16,ZONE0020,18.09,Economy,Normal,4839.41
DLVORD00001223,DLVCUST0000112,2022-10-31,ZONE0010,35.91,Economy,Normal,302.97
DLVORD00001224,DLVCUST0000335,2023-09-27,ZONE0017,27.58,Express,Normal,4008.2
DLVORD00001225,DLVCUST0000315,2024-04-24,ZONE0011,18.05,Express,Urgent,4639.19
DLVORD00001226,DLVCUST0000210,2023-09-15,ZONE0009,28.89,Same Day,Normal,3962.95
DLVORD00001227,DLVCUST0000151,2023-05-01,ZONE0020,39.35,Economy,Urgent,2099.34
DLVORD00001228,DLVCUST0000314,2024-11-17,ZONE0014,26.43,Standard,High,100.93
DLVORD00001229,DLVCUST0000176,2023-06-28,ZONE0019,33.85,Economy,Urgent,4517.83
DLVORD00001230,DLVCUST0000070,2023-08-27,ZONE0010,14.4,Standard,Normal,168.12
DLVORD00001231,DLVCUST0000191,2022-12-13,ZONE0011,1.23,Standard,Urgent,1094.27
DLVORD00001232,DLVCUST0000110,2022-11-28,ZONE0014,23.17,Standard,Urgent,913.96
DLVORD00001233,DLVCUST0000253,2024-01-06,ZONE0018,34.78,Standard,Urgent,1869.95
DLVORD00001234,DLVCUST0000327,2023-08-17,ZONE0004,15.16,Express,Urgent,3520.93
DLVORD00001235,DLVCUST0000181,2022-08-26,ZONE0005,4.38,Standard,High,1505.55
DLVORD00001236,DLVCUST0000241,2024-05-31,ZONE0004,17.87,Same Day,Urgent,4576.32
DLVORD00001237,DLVCUST0000120,2022-08-03,ZONE0001,11.84,Same Day,Normal,351.29
DLVORD00001238,DLVCUST0000319,2023-03-02,ZONE0006,45.62,Same Day,Normal,401.03
DLVORD00001239,DLVCUST0000063,2023-06-06,ZONE0014,3.76,Economy,Normal,1488.04
DLVORD00001240,DLVCUST0000161,2022-02-21,ZONE0009,22.85,Same Day,Normal,3877.71
DLVORD00001241,DLVCUST0000294,2022-12-16,ZONE0002,33.65,Next Day,Urgent,3465.62
DLVORD00001242,DLVCUST0000003,2022-11-16,ZONE0018,34.26,Next Day,Normal,4308.11
DLVORD00001243,DLVCUST0000052,2023-07-08,ZONE0013,32.37,Next Day,Urgent,4721.7
DLVORD00001244,DLVCUST0000051,2024-05-08,ZONE0016,41.62,Standard,Normal,1677.03
DLVORD00001245,DLVCUST0000177,2024-03-17,ZONE0005,4.83,Economy,Urgent,1982.53
DLVORD00001246,DLVCUST0000297,2023-01-04,ZONE0019,16.22,Economy,High,3437.63
DLVORD00001247,DLVCUST0000040,2024-01-01,ZONE0005,36.04,Same Day,Urgent,1124.08
DLVORD00001248,DLVCUST0000326,2022-10-02,ZONE0014,1.21,Same Day,Urgent,2920.42
DLVORD00001249,DLVCUST0000320,2022-10-01,ZONE0007,1.35,Standard,Urgent,339.58
DLVORD00001250,DLVCUST0000359,2022-09-21,ZONE0012,29.71,Express,Normal,4625.99
DLVORD00001251,DLVCUST0000124,2022-09-05,ZONE0017,35.75,Express,Normal,1517.2
DLVORD00001252,DLVCUST0000069,2023-12-14,ZONE0018,36.8,Next Day,Urgent,3228.5
DLVORD00001253,DLVCUST0000217,2024-12-11,ZONE0003,35.2,Express,Urgent,2188.86
DLVORD00001254,DLVCUST0000178,2022-11-22,ZONE0012,15.52,Same Day,Normal,4005.04
DLVORD00001255,DLVCUST0000259,2023-09-29,ZONE0019,18.51,Next Day,Urgent,1498.77
DLVORD00001256,DLVCUST0000395,2022-11-17,ZONE0009,31.09,Economy,Normal,3993.09
DLVORD00001257,DLVCUST0000018,2022-07-02,ZONE0013,46.64,Next Day,Normal,4987.9
DLVORD00001258,DLVCUST0000101,2024-08-03,ZONE0019,19.1,Express,Normal,4125.93
DLVORD00001259,DLVCUST0000242,2022-04-20,ZONE0013,6.13,Same Day,Normal,4257.8
DLVORD00001260,DLVCUST0000333,2023-04-25,ZONE0005,4.95,Economy,Urgent,4083.33
DLVORD00001261,DLVCUST0000176,2023-06-21,ZONE0019,24.42,Express,High,3634.99
DLVORD00001262,DLVCUST0000080,2024-09-22,ZONE0005,46.35,Same Day,Urgent,2702.42
DLVORD00001263,DLVCUST0000007,2022-09-16,ZONE0020,2.26,Standard,High,2534.54
DLVORD00001264,DLVCUST0000037,2022-11-09,ZONE0005,12.31,Standard,Urgent,3091.06
DLVORD00001265,DLVCUST0000206,2024-12-30,ZONE0005,4.26,Express,Normal,3148.79
DLVORD00001266,DLVCUST0000241,2024-11-09,ZONE0004,22.44,Economy,High,2873.49
DLVORD00001267,DLVCUST0000263,2024-02-26,ZONE0014,17.45,Next Day,High,4554.92
DLVORD00001268,DLVCUST0000121,2023-06-13,ZONE0015,38.1,Standard,Normal,1145.7
DLVORD00001269,DLVCUST0000183,2023-09-24,ZONE0013,45.63,Next Day,High,472.44
DLVORD00001270,DLVCUST0000390,2022-04-30,ZONE0003,3.19,Same Day,High,75.34
DLVORD00001271,DLVCUST0000241,2024-09-01,ZONE0004,22.46,Express,Normal,4139.18
DLVORD00001272,DLVCUST0000321,2023-05-27,ZONE0017,49.02,Standard,Urgent,288.42
DLVORD00001273,DLVCUST0000156,2024-11-26,ZONE0002,36.87,Economy,Normal,271.91
DLVORD00001274,DLVCUST0000025,2024-04-20,ZONE0005,40.28,Same Day,High,412.8
DLVORD00001275,DLVCUST0000180,2023-10-22,ZONE0006,29.46,Same Day,Urgent,4765.07
DLVORD00001276,DLVCUST0000276,2023-11-30,ZONE0003,47.45,Express,Normal,2415.71
DLVORD00001277,DLVCUST0000286,2023-02-23,ZONE0002,27.42,Economy,Urgent,4848.86
DLVORD00001278,DLVCUST0000093,2024-01-28,ZONE0014,49.58,Standard,High,670.1
DLVORD00001279,DLVCUST0000122,2024-01-12,ZONE0014,1.65,Same Day,High,2775.24
DLVORD00001280,DLVCUST0000043,2022-07-16,ZONE0012,28.66,Economy,Urgent,3792.36
DLVORD00001281,DLVCUST0000119,2023-12-09,ZONE0002,39.32,Express,Urgent,3117.77
DLVORD00001282,DLVCUST0000057,2023-03-16,ZONE0017,31.91,Same Day,High,4810.97
DLVORD00001283,DLVCUST0000248,2022-10-17,ZONE0011,40.54,Standard,Normal,4579.18
DLVORD00001284,DLVCUST0000329,2023-02-14,ZONE0001,40.93,Same Day,High,1103.75
DLVORD00001285,DLVCUST0000173,2024-10-12,ZONE0020,6.4,Economy,Normal,3557.48
DLVORD00001286,DLVCUST0000295,2024-08-18,ZONE0004,47.37,Express,Normal,2118.19
DLVORD00001287,DLVCUST0000329,2024-04-09,ZONE0001,2.38,Standard,High,2999.39
DLVORD00001288,DLVCUST0000052,2024-03-15,ZONE0013,49.22,Express,Normal,4057.57
DLVORD00001289,DLVCUST0000255,2022-01-21,ZONE0016,41.06,Economy,Normal,1357.11
DLVORD00001290,DLVCUST0000224,2024-12-20,ZONE0016,43.19,Same Day,Normal,1782.44
DLVORD00001291,DLVCUST0000307,2022-10-30,ZONE0006,40.95,Same Day,Normal,2582.02
DLVORD00001292,DLVCUST0000027,2023-11-06,ZONE0013,1.55,Standard,Urgent,4634.9
DLVORD00001293,DLVCUST0000102,2022-07-18,ZONE0020,30.52,Express,Urgent,4506.39
DLVORD00001294,DLVCUST0000146,2024-08-09,ZONE0018,33.87,Economy,High,4180.59
DLVORD00001295,DLVCUST0000395,2023-01-30,ZONE0009,30.7,Standard,Normal,4051.82
DLVORD00001296,DLVCUST0000374,2024-07-19,ZONE0002,48.16,Economy,Urgent,2790.62
DLVORD00001297,DLVCUST0000350,2023-08-30,ZONE0009,9.56,Express,Normal,4060.28
DLVORD00001298,DLVCUST0000022,2023-07-12,ZONE0003,35.06,Economy,High,3653.33
DLVORD00001299,DLVCUST0000310,2024-07-02,ZONE0016,15.93,Economy,Urgent,2801.54
DLVORD00001300,DLVCUST0000055,2024-07-13,ZONE0019,15.32,Next Day,Urgent,3773.29
DLVORD00001301,DLVCUST0000223,2022-05-14,ZONE0012,12.52,Same Day,High,3348.02
DLVORD00001302,DLVCUST0000368,2023-04-06,ZONE0019,0.46,Economy,High,2822.19
DLVORD00001303,DLVCUST0000024,2024-10-15,ZONE0019,39.34,Standard,High,1415.6
DLVORD00001304,DLVCUST0000135,2022-10-30,ZONE0018,30.0,Next Day,Normal,2034.29
DLVORD00001305,DLVCUST0000348,2022-10-06,ZONE0008,3.2,Next Day,Urgent,1336.58
DLVORD00001306,DLVCUST0000079,2024-10-11,ZONE0012,11.4,Economy,High,3515.9
DLVORD00001307,DLVCUST0000045,2022-11-02,ZONE0016,48.61,Next Day,High,1298.26
DLVORD00001308,DLVCUST0000365,2022-11-01,ZONE0005,49.76,Next Day,High,1626.47
DLVORD00001309,DLVCUST0000301,2024-05-22,ZONE0006,32.44,Express,Urgent,4998.42
DLVORD00001310,DLVCUST0000377,2024-10-27,ZONE0001,20.42,Same Day,Normal,4246.16
DLVORD00001311,DLVCUST0000020,2023-02-08,ZONE0020,30.55,Express,High,3346.05
DLVORD00001312,DLVCUST0000291,2024-02-18,ZONE0007,44.55,Economy,Urgent,3232.01
DLVORD00001313,DLVCUST0000070,2024-03-09,ZONE0010,24.63,Standard,High,823.67
DLVORD00001314,DLVCUST0000082,2023-05-12,ZONE0010,47.07,Same Day,Urgent,4232.81
DLVORD00001315,DLVCUST0000063,2023-08-17,ZONE0014,23.74,Standard,Normal,2694.65
DLVORD00001316,DLVCUST0000095,2024-09-23,ZONE0014,31.9,Next Day,Urgent,2729.81
DLVORD00001317,DLVCUST0000247,2024-07-26,ZONE0012,41.31,Same Day,Normal,246.7
DLVORD00001318,DLVCUST0000212,2022-12-24,ZONE0016,27.52,Economy,Normal,3998.3
DLVORD00001319,DLVCUST0000010,2022-08-21,ZONE0005,9.39,Express,Urgent,2490.12
DLVORD00001320,DLVCUST0000348,2022-11-13,ZONE0008,15.37,Economy,Normal,1302.17
DLVORD00001321,DLVCUST0000145,2022-10-02,ZONE0016,23.96,Next Day,High,4296.96
DLVORD00001322,DLVCUST0000302,2023-06-02,ZONE0003,16.61,Same Day,High,2531.59
DLVORD00001323,DLVCUST0000198,2023-12-23,ZONE0004,30.02,Next Day,High,1774.5
DLVORD00001324,DLVCUST0000300,2023-03-24,ZONE0003,26.05,Economy,Normal,2130.85
DLVORD00001325,DLVCUST0000239,2022-10-30,ZONE0017,14.0,Next Day,Urgent,2244.37
DLVORD00001326,DLVCUST0000056,2024-12-16,ZONE0004,43.68,Standard,Normal,1001.43
DLVORD00001327,DLVCUST0000170,2024-02-15,ZONE0013,36.69,Next Day,Urgent,2395.78
DLVORD00001328,DLVCUST0000288,2022-06-10,ZONE0016,17.31,Standard,Normal,3662.54
DLVORD00001329,DLVCUST0000131,2024-06-16,ZONE0005,1.6,Standard,Urgent,4238.92
DLVORD00001330,DLVCUST0000316,2024-05-03,ZONE0016,21.49,Next Day,Urgent,3038.97
DLVORD00001331,DLVCUST0000100,2022-11-11,ZONE0009,13.89,Express,Normal,12.27
DLVORD00001332,DLVCUST0000273,2024-05-09,ZONE0006,12.35,Express,Normal,4413.67
DLVORD00001333,DLVCUST0000046,2022-04-17,ZONE0002,2.22,Express,High,3154.74
DLVORD00001334,DLVCUST0000163,2024-10-30,ZONE0001,7.46,Express,Urgent,1609.79
DLVORD00001335,DLVCUST0000150,2023-09-20,ZONE0013,32.61,Economy,Normal,4101.35
DLVORD00001336,DLVCUST0000098,2024-12-13,ZONE0017,5.21,Express,High,4344.63
DLVORD00001337,DLVCUST0000241,2024-02-20,ZONE0004,11.44,Same Day,Urgent,368.52
DLVORD00001338,DLVCUST0000137,2023-06-17,ZONE0010,19.0,Standard,Normal,2375.27
DLVORD00001339,DLVCUST0000150,2023-01-21,ZONE0013,32.17,Next Day,High,2142.52
DLVORD00001340,DLVCUST0000273,2023-11-10,ZONE0006,14.68,Standard,High,2803.3
DLVORD00001341,DLVCUST0000355,2024-06-06,ZONE0009,37.86,Next Day,Normal,662.27
DLVORD00001342,DLVCUST0000384,2022-05-20,ZONE0018,1.68,Economy,High,3703.37
